[Telemetry] event=match_start | match_id=d4412a409e8b4be5adb617bace5c8858 | map_name=Map2_W7 | hunter_player_id=Hunter | survivor_player_ids=[Survivor_01_Player,Survivor_02_Dummy] | is_abnormal=false | ts=1780392612
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_H3 | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392620
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_H3 | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392620
[Telemetry] event=machine_repair_complete | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_H3 | repair_seconds=2.701 | max_repairer_count=1 | is_abnormal=false | ts=1780392622
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
[Telemetry] event=machine_repair_start | match_id=d4412a409e8b4be5adb617bace5c8858 | machine_id=Cipher_M | repairer_id=Survivor_01_Player | is_abnormal=false | ts=1780392673
